wavelength_nm,intensity
599.200000,0.000828
599.400000,0.000875
599.600000,0.000840
599.800000,0.000828
600.000000,0.000811
600.200000,0.000782
600.400000,0.000805
600.600000,0.000788
600.800000,0.000799
601.000000,0.000811
601.200000,0.000759
601.400000,0.000747
601.600000,0.000765
601.800000,0.000817
602.000000,0.000805
602.200000,0.000771
602.400000,0.000753
602.600000,0.000730
602.800000,0.000805
603.000000,0.000782
603.200000,0.000771
603.400000,0.000730
603.600000,0.000742
603.800000,0.000730
604.000000,0.000672
604.200000,0.000747
604.400000,0.000736
604.600000,0.000782
604.800000,0.000776
605.000000,0.000771
605.200000,0.000736
605.400000,0.000753
605.600000,0.000765
605.800000,0.000759
606.000000,0.000742
606.200000,0.000701
606.400000,0.000759
606.600000,0.000747
606.800000,0.000759
607.000000,0.000759
607.200000,0.000742
607.400000,0.000742
607.600000,0.000678
607.800000,0.000637
608.000000,0.000603
608.200000,0.000678
608.400000,0.000695
608.600000,0.000678
608.800000,0.000649
609.000000,0.000626
609.200000,0.000626
609.400000,0.000620
609.600000,0.000626
609.800000,0.000649
610.000000,0.000689
610.200000,0.000678
610.400000,0.000631
610.600000,0.000666
610.800000,0.000608
611.000000,0.000626
611.200000,0.000608
611.400000,0.000626
611.600000,0.000626
611.800000,0.000631
612.000000,0.000701
612.200000,0.000678
612.400000,0.000643
612.600000,0.000631
612.800000,0.000643
613.000000,0.000660
613.200000,0.000631
613.400000,0.000678
