wavelength_nm,n,k
394.126294,2.432166,0.913996
394.389654,2.432675,0.912073
394.653365,2.433171,0.910158
394.917429,2.433653,0.908251
395.181847,2.434122,0.906352
395.446619,2.434578,0.904462
395.711747,2.435021,0.902580
395.977230,2.435452,0.900707
396.243069,2.435870,0.898842
396.509266,2.436275,0.896986
396.775820,2.436669,0.895139
397.042733,2.437050,0.893302
397.310006,2.437419,0.891473
397.577639,2.437777,0.889654
397.845632,2.438123,0.887843
398.113987,2.438457,0.886043
398.382704,2.438780,0.884252
398.651784,2.439092,0.882471
398.921228,2.439393,0.880699
399.191037,2.439683,0.878938
399.461210,2.439962,0.877186
399.731750,2.440231,0.875445
400.002656,2.440490,0.873713
400.273930,2.440738,0.871993
400.545572,2.440976,0.870282
400.817583,2.441204,0.868582
401.089963,2.441423,0.866893
401.362714,2.441632,0.865214
401.635836,2.441832,0.863546
401.909331,2.442022,0.861889
402.183197,2.442204,0.860242
402.457438,2.442376,0.858606
402.732052,2.442540,0.856981
403.007042,2.442695,0.855367
403.282408,2.442842,0.853764
403.558150,2.442981,0.852172
403.834269,2.443112,0.850591
404.110766,2.443234,0.849021
404.387643,2.443350,0.847462
404.664899,2.443457,0.845915
404.942535,2.443557,0.844379
405.220553,2.443650,0.842854
405.498953,2.443736,0.841341
405.777735,2.443816,0.839840
406.056901,2.443888,0.838350
406.336452,2.443954,0.836871
406.616387,2.444014,0.835404
406.896709,2.444067,0.833949
407.177417,2.444115,0.832506
407.458513,2.444156,0.831075
407.739998,2.444192,0.829655
408.021871,2.444223,0.828247
408.304135,2.444248,0.826851
408.586789,2.444268,0.825466
408.869835,2.444283,0.824094
409.153273,2.444293,0.822733
409.437105,2.444298,0.821384
409.721331,2.444299,0.820047
410.005951,2.444295,0.818722
410.290967,2.444288,0.817409
410.576380,2.444276,0.816108
410.862190,2.444260,0.814818
411.148399,2.444241,0.813541
411.435006,2.444219,0.812275
411.722014,2.444192,0.811022
412.009421,2.444163,0.809780
412.297231,2.444131,0.808551
412.585443,2.444096,0.807333
412.874058,2.444058,0.806128
413.163077,2.444018,0.804934
413.452501,2.443975,0.803752
413.742331,2.443930,0.802583
414.032568,2.443883,0.801425
414.323211,2.443835,0.800280
414.614264,2.443784,0.799146
414.905725,2.443732,0.798025
415.197597,2.443679,0.796915
415.489879,2.443624,0.795817
415.782574,2.443569,0.794731
416.075681,2.443512,0.793657
416.369201,2.443455,0.792595
416.663136,2.443397,0.791545
416.957486,2.443339,0.790506
417.252253,2.443281,0.789479
417.547436,2.443223,0.788464
417.843038,2.443164,0.787461
418.139058,2.443106,0.786469
418.435498,2.443049,0.785489
418.732359,2.442992,0.784520
419.029641,2.442936,0.783563
419.327345,2.442880,0.782618
419.625473,2.442826,0.781684
419.924025,2.442773,0.780762
420.223003,2.442721,0.779852
420.522406,2.442671,0.778953
420.822236,2.442623,0.778065
421.122494,2.442577,0.777189
421.423181,2.442532,0.776324
421.724297,2.442490,0.775470
422.025845,2.442450,0.774627
422.327823,2.442413,0.773796
422.630234,2.442379,0.772976
422.933079,2.442347,0.772166
423.236358,2.442318,0.771368
423.540072,2.442292,0.770580
423.844222,2.442270,0.769803
424.148810,2.442251,0.769037
424.453835,2.442235,0.768282
424.759300,2.442223,0.767537
425.065205,2.442215,0.766803
425.371550,2.442212,0.766079
425.678337,2.442212,0.765366
425.985568,2.442217,0.764663
426.293242,2.442226,0.763970
426.601361,2.442240,0.763287
426.909925,2.442259,0.762615
427.218936,2.442282,0.761953
427.528395,2.442311,0.761300
427.838303,2.442345,0.760658
428.148660,2.442385,0.760025
428.459468,2.442430,0.759402
428.770727,2.442480,0.758789
429.082439,2.442537,0.758185
429.394605,2.442600,0.757591
429.707225,2.442668,0.757006
430.020300,2.442743,0.756430
430.333832,2.442825,0.755864
430.647822,2.442913,0.755306
430.962270,2.443007,0.754758
431.277178,2.443108,0.754218
431.592546,2.443217,0.753687
431.908376,2.443332,0.753164
432.224668,2.443455,0.752650
432.541424,2.443585,0.752145
432.858645,2.443723,0.751648
433.176331,2.443868,0.751159
433.494484,2.444021,0.750678
433.813104,2.444182,0.750205
434.132194,2.444351,0.749740
434.451753,2.444528,0.749283
434.771782,2.444714,0.748833
435.092284,2.444908,0.748392
435.413259,2.445111,0.747957
435.734707,2.445323,0.747530
436.056631,2.445543,0.747110
436.379030,2.445773,0.746697
436.701907,2.446012,0.746291
437.025261,2.446259,0.745892
437.349095,2.446517,0.745500
437.673409,2.446783,0.745113
437.998205,2.447060,0.744734
438.323483,2.447346,0.744360
438.649244,2.447642,0.743992
438.975490,2.447948,0.743630
439.302222,2.448264,0.743274
439.629440,2.448590,0.742923
439.957147,2.448927,0.742578
440.285342,2.449274,0.742238
440.614027,2.449632,0.741903
440.943203,2.450000,0.741573
441.272872,2.450379,0.741247
441.603033,2.450769,0.740927
441.933690,2.451171,0.740611
442.264841,2.451583,0.740299
442.596490,2.452007,0.739991
442.928636,2.452442,0.739687
443.261281,2.452889,0.739387
443.594426,2.453347,0.739091
443.928072,2.453817,0.738798
444.262221,2.454299,0.738509
444.596873,2.454793,0.738222
444.932029,2.455298,0.737938
445.267692,2.455816,0.737657
445.603861,2.456346,0.737379
445.940538,2.456888,0.737102
446.277724,2.457442,0.736828
446.615420,2.458009,0.736555
446.953628,2.458588,0.736285
447.292348,2.459179,0.736015
447.631583,2.459783,0.735747
447.971332,2.460400,0.735480
448.311597,2.461030,0.735213
448.652380,2.461672,0.734948
448.993681,2.462328,0.734682
449.335502,2.462996,0.734417
449.677844,2.463677,0.734152
450.020707,2.464372,0.733887
450.364094,2.465080,0.733621
